TX,77069,18
TX,77070,02
TX,77070,08
TX,77070,10
TX,77071,09
TX,77072,09
TX,77073,18
TX,77074,07
TX,77074,09
TX,77075,22
TX,77075,29
TX,77076,18
TX,77076,29
TX,77077,07
TX,77077,09
TX,77078,18
TX,77079,02
TX,77079,07
TX,77080,02
TX,77080,18
TX,77081,07
TX,77082,07
TX,77082,09
TX,77083,09
TX,77084,02
TX,77084,07
TX,77085,09
TX,77086,02
TX,77086,18
TX,77087,09
TX,77087,29
TX,77088,02
TX,77088,18
TX,77089,22
TX,77089,29
TX,77090,18
TX,77091,18
TX,77091,29
TX,77092,02
TX,77092,18
TX,77093,18
TX,77093,29
TX,77094,07
TX,77095,02
TX,77095,07
TX,77096,07
TX,77096,09
TX,77098,02
TX,77098,07
TX,77099,09
TX,77099,22
TX,77201,18
TX,77301,08
TX,77302,08
TX,77303,08
TX,77304,08
TX,77306,08
TX,77316,08
TX,77318,08
TX,77320,08
TX,77326,36
TX,77327,36
TX,77328,08
TX,77328,36
TX,77331,08
TX,77334,08
TX,77335,36
TX,77336,02
TX,77338,02
TX,77338,18
TX,77339,02
TX,77339,08
TX,77340,08
TX,77342,08
TX,77345,02
TX,77346,02
TX,77350,36
TX,77351,36
TX,77354,08
TX,77355,08
TX,77355,10
TX,77356,08
TX,77357,02
TX,77357,08
TX,77358,08
TX,77359,08
TX,77360,36
TX,77362,08
TX,77363,08
TX,77363,10
TX,77364,08
TX,77365,02
TX,77365,08
TX,77367,08
TX,77368,36
TX,77369,36
TX,77371,08
TX,77371,36
TX,77372,08
TX,77372,36
TX,77373,02
TX,77373,08
TX,77373,18
TX,77374,36
TX,77375,02
TX,77375,08
TX,77375,10
TX,77376,36
TX,77377,02
TX,77377,08
TX,77377,10
TX,77378,08
TX,77379,02
TX,77379,08
TX,77380,08
TX,77381,08
TX,77382,08
TX,77384,08
TX,77385,08
TX,77386,08
TX,77388,02
TX,77388,08
TX,77389,08
TX,77389,10
TX,77396,02
TX,77396,18
TX,77396,29
TX,77401,07
TX,77406,22
TX,77407,09
TX,77407,22
TX,77412,10
TX,77414,27
TX,77415,27
TX,77417,22
TX,77418,10
TX,77419,27
TX,77420,27
TX,77422,14
TX,77423,10
TX,77423,22
TX,77426,10
TX,77428,27
TX,77429,02
TX,77429,07
TX,77429,10
TX,77430,14
TX,77430,22
TX,77432,27
TX,77433,07
TX,77433,10
TX,77434,10
TX,77434,27
TX,77435,10
TX,77435,22
TX,77435,27
TX,77436,27
TX,77437,27
TX,77440,27
TX,77441,22
TX,77442,10
TX,77443,27
TX,77444,14
TX,77444,22
TX,77445,10
TX,77446,10
TX,77447,08
TX,77447,10
TX,77448,27
TX,77449,07
TX,77449,10
TX,77450,07
TX,77450,10
TX,77450,22
TX,77451,22
TX,77453,27
TX,77454,27
TX,77455,27
TX,77456,27
TX,77457,27
TX,77458,27
TX,77459,09
TX,77459,22
TX,77460,10
TX,77461,22
TX,77464,22
TX,77465,27
TX,77466,10
TX,77467,27
TX,77468,27
TX,77469,22
TX,77470,10
TX,77471,22
TX,77473,10
TX,77474,10
TX,77475,10
TX,77476,22
TX,77477,09
TX,77477,22
TX,77478,22
TX,77479,22
TX,77480,14
TX,77480,27
TX,77481,22
TX,77482,27
TX,77483,27
TX,77484,08
TX,77484,10
TX,77485,10
TX,77485,22
TX,77485,27
TX,77486,14
TX,77488,27
TX,77489,09
TX,77489,22
TX,77493,10
TX,77493,22
TX,77494,10
TX,77494,22
TX,77498,09
TX,77498,22
TX,77502,29
TX,77503,29
TX,77503,36
TX,77504,29
TX,77504,36
TX,77505,36
TX,77506,29
TX,77507,36
TX,77510,14
TX,77511,14
TX,77511,22
TX,77514,36
TX,77515,14
TX,77517,14
TX,77518,14
TX,77519,36
TX,77520,36
TX,77521,36
TX,77523,36
TX,77530,29
TX,77530,36
TX,77531,14
TX,77532,02
TX,77532,36
TX,77533,36
TX,77534,14
TX,77535,36
TX,77536,29
TX,77536,36
TX,77538,36
TX,77539,14
TX,77541,14
TX,77545,09
TX,77545,22
TX,77546,14
TX,77546,22
TX,77547,18
TX,77547,29
TX,77550,14
TX,77551,14
TX,77554,14
TX,77560,36
TX,77561,36
TX,77562,36
TX,77563,14
TX,77564,36
TX,77565,14
TX,77566,14
TX,77568,14
TX,77571,36
TX,77573,14
TX,77575,36
TX,77577,14
TX,77578,14
TX,77578,22
TX,77580,36
TX,77581,22
TX,77583,14
TX,77583,22
TX,77584,22
TX,77585,36
TX,77586,36
TX,77587,29
TX,77587,36
TX,77590,14
TX,77591,14
TX,77597,36
TX,77598,22
TX,77598,36
TX,77611,36
TX,77612,36
TX,77613,14
TX,77614,36
TX,77615,36
TX,77616,36
TX,77617,14
TX,77619,14
TX,77622,14
TX,77623,14
TX,77624,36
TX,77625,36
TX,77627,14
TX,77629,14
TX,77630,36
TX,77632,36
TX,77640,14
TX,77642,14
TX,77650,14
TX,77651,14
TX,77655,14
TX,77656,36
TX,77657,36
TX,77659,36
TX,77660,36
TX,77661,36
TX,77662,36
TX,77663,36
TX,77664,36
TX,77665,14
TX,77665,36
TX,77701,14
TX,77702,14
TX,77703,14
TX,77705,14
TX,77706,14
TX,77707,14
TX,77708,14
TX,77713,14
TX,77801,17
TX,77802,17
TX,77803,17
TX,77807,17
TX,77808,17
TX,77830,08
TX,77831,08
TX,77833,10
TX,77835,10
TX,77836,17
TX,77837,17
TX,77840,17
TX,77845,17
TX,77853,10
TX,77855,08
TX,77856,17
TX,77857,17
TX,77859,17
TX,77861,08
TX,77864,08
TX,77865,08
TX,77865,17
TX,77867,17
TX,77868,08
TX,77868,10
TX,77868,17
TX,77871,08
TX,77871,17
TX,77872,08
TX,77873,08
TX,77876,08
TX,77878,17
TX,77879,17
TX,77880,10
TX,77901,27
TX,77904,27
TX,77905,27
TX,77905,34
TX,77950,27
TX,77951,27
TX,77954,34
TX,77957,27
TX,77960,34
TX,77961,27
TX,77962,27
TX,77963,34
TX,77964,10
TX,77964,27
TX,77968,27
TX,77969,27
TX,77970,27
TX,77971,27
TX,77973,27
TX,77974,27
TX,77974,34
TX,77975,27
TX,77976,27
TX,77977,27
TX,77978,27
TX,77979,27
TX,77982,27
TX,77983,27
TX,77984,27
TX,77987,27
TX,77988,27
TX,77990,27
TX,77991,27
TX,77993,34
TX,77994,34
TX,77995,27
TX,77995,34
TX,78001,23
TX,78002,23
TX,78003,21
TX,78003,23
TX,78004,21
TX,78005,23
TX,78005,28
TX,78006,21
TX,78006,23
TX,78007,28
TX,78008,15
TX,78008,28
TX,78009,23
TX,78010,21
TX,78011,28
TX,78012,28
TX,78013,21
TX,78014,23
TX,78014,28
TX,78015,21
TX,78015,23
TX,78016,23
TX,78017,23
TX,78019,23
TX,78019,28
TX,78021,23
TX,78021,28
TX,78022,15
TX,78023,20
TX,78023,21
TX,78023,23
TX,78024,21
TX,78025,21
TX,78026,28
TX,78027,21
TX,78028,21
TX,78029,21
TX,78039,23
TX,78040,28
TX,78041,28
TX,78043,28
TX,78044,28
TX,78045,28
TX,78046,28
TX,78050,28
TX,78052,23
TX,78052,28
TX,78055,21
TX,78056,23
TX,78057,23
TX,78058,21
TX,78059,23
TX,78060,15
TX,78061,23
TX,78063,21
TX,78064,28
TX,78065,28
TX,78066,23
TX,78067,28
TX,78069,23
TX,78069,28
TX,78070,21
TX,78071,15
TX,78071,28
TX,78072,28
TX,78073,20
TX,78073,23
TX,78073,28
TX,78075,15
TX,78075,28
TX,78076,28
TX,78101,28
TX,78102,15
TX,78102,34
TX,78104,34
TX,78107,34
TX,78108,15
TX,78108,28
TX,78108,35
TX,78109,28
TX,78112,23
TX,78112,28
TX,78113,15
TX,78113,28
TX,78114,15
TX,78114,28
TX,78116,15
TX,78117,15
TX,78118,15
TX,78119,15
TX,78119,34
TX,78121,15
TX,78121,28
TX,78122,34
TX,78123,15
TX,78124,15
TX,78124,28
TX,78124,35
TX,78125,34
TX,78130,15
TX,78130,21
TX,78130,35
TX,78132,21
TX,78132,35
TX,78133,21
TX,78140,15
TX,78140,34
TX,78141,15
TX,78141,34
TX,78142,34
TX,78143,15
TX,78144,15
TX,78145,34
TX,78146,34
TX,78147,28
TX,78148,28
TX,78150,28
TX,78151,15
TX,78152,28
TX,78154,15
TX,78154,21
TX,78154,28
TX,78154,35
TX,78155,15
TX,78159,34
TX,78160,15
TX,78160,28
TX,78161,28
TX,78162,34
TX,78163,21
TX,78164,34
TX,78201,20
TX,78201,35
TX,78202,35
TX,78203,35
TX,78204,20
TX,78204,35
TX,78205,35
TX,78207,20
TX,78207,35
TX,78208,21
TX,78208,35
TX,78209,20
TX,78209,21
TX,78209,35
TX,78210,35
TX,78211,20
TX,78211,23
TX,78212,20
TX,78212,21
TX,78212,35
TX,78213,20
TX,78213,21
TX,78214,20
TX,78214,23
TX,78214,35
TX,78215,21
TX,78215,35
TX,78216,20
TX,78216,21
TX,78217,21
TX,78217,35
TX,78218,21
TX,78218,28
TX,78218,35
TX,78219,21
TX,78219,28
TX,78219,35
TX,78220,23
TX,78220,28
TX,78220,35
TX,78221,20
TX,78221,23
TX,78221,35
TX,78222,23
TX,78222,28
TX,78222,35
TX,78223,23
TX,78223,28
TX,78223,35
TX,78224,20
TX,78224,23
TX,78225,20
TX,78226,20
TX,78227,20
TX,78227,23
TX,78228,20
TX,78228,35
TX,78229,20
TX,78229,21
TX,78230,20
TX,78230,21
TX,78230,23
TX,78231,21
TX,78231,23
TX,78232,21
TX,78232,23
TX,78233,28
TX,78233,35
TX,78234,21
TX,78234,35
TX,78235,35
TX,78236,20
TX,78236,23
TX,78237,20
TX,78238,20
TX,78239,28
TX,78239,35
TX,78240,20
TX,78240,21
TX,78242,20
TX,78243,20
TX,78244,28
TX,78244,35
TX,78245,23
TX,78247,21
TX,78247,35
TX,78248,21
TX,78248,23
TX,78249,20
TX,78249,23
TX,78250,20
TX,78251,20
TX,78251,23
TX,78252,20
TX,78252,23
TX,78253,20
TX,78253,23
TX,78254,20
TX,78254,23
TX,78255,20
TX,78255,23
TX,78256,20
TX,78256,23
TX,78257,20
TX,78257,23
TX,78258,21
TX,78258,23
TX,78259,21
TX,78260,21
TX,78260,23
TX,78261,21
TX,78263,28
TX,78264,23
TX,78264,28
TX,78266,21
TX,78266,35
TX,78330,27
TX,78332,15
TX,78332,34
TX,78335,27
TX,78336,27
TX,78338,34
TX,78339,27
TX,78340,27
TX,78341,15
TX,78342,34
TX,78343,27
TX,78344,28
TX,78349,15
TX,78351,27
TX,78352,27
TX,78353,15
TX,78355,15
TX,78355,34
TX,78357,15
TX,78358,27
TX,78359,27
TX,78361,15
TX,78361,28
TX,78362,27
TX,78363,34
TX,78368,15
TX,78368,27
TX,78368,34
TX,78369,28
TX,78370,27
TX,78370,34
TX,78371,28
TX,78372,15
TX,78372,34
TX,78373,27
TX,78374,27
TX,78375,34
TX,78376,15
TX,78377,27
TX,78379,34
TX,78380,27
TX,78380,34
TX,78382,27
TX,78383,15
TX,78383,27
TX,78383,34
TX,78384,15
TX,78384,34
TX,78385,34
TX,78387,27
TX,78387,34
TX,78389,34
TX,78390,27
TX,78391,34
TX,78393,27
TX,78401,27
TX,78402,27
TX,78404,27
TX,78405,27
TX,78406,27
TX,78407,27
TX,78408,27
TX,78409,27
TX,78410,27
TX,78411,27
TX,78412,27
TX,78413,27
TX,78414,27
TX,78415,27
TX,78416,27
TX,78417,27
TX,78418,27
TX,78418,34
TX,78419,27
TX,78501,15
TX,78503,15
TX,78504,15
TX,78516,15
TX,78516,34
TX,78520,34
TX,78521,34
TX,78526,34
TX,78535,34
TX,78536,28
TX,78537,15
TX,78537,34
TX,78538,15
TX,78539,15
TX,78541,15
TX,78541,28
TX,78542,15
TX,78543,15
TX,78545,28
TX,78548,28
TX,78549,15
TX,78550,34
TX,78552,34
TX,78557,15
TX,78558,15
TX,78559,34
TX,78560,28
TX,78561,34
TX,78562,15
TX,78563,15
TX,78564,28
TX,78565,28
TX,78566,34
TX,78567,34
TX,78569,15
TX,78569,34
TX,78570,15
TX,78570,34
TX,78572,15
TX,78572,28
TX,78573,15
TX,78573,28
TX,78574,15
TX,78574,28
TX,78575,34
TX,78576,28
TX,78577,15
TX,78577,34
TX,78578,34
TX,78579,34
TX,78580,34
TX,78582,28
TX,78583,34
TX,78584,28
TX,78585,28
TX,78586,34
TX,78588,28
TX,78589,15
TX,78589,34
TX,78590,34
TX,78591,28
TX,78592,34
TX,78593,34
TX,78594,34
TX,78595,28
TX,78596,15
TX,78596,34
TX,78597,34
TX,78598,34
TX,78602,10
TX,78602,27
TX,78605,25
TX,78606,21
TX,78607,11
TX,78608,25
TX,78609,11
TX,78610,21
TX,78610,25
TX,78610,27
TX,78610,35
TX,78611,25
TX,78612,10
TX,78612,27
TX,78612,35
TX,78613,10
TX,78613,25
TX,78613,31
TX,78614,34
TX,78615,17
TX,78615,31
TX,78616,27
TX,78617,27
TX,78617,35
TX,78618,11
TX,78618,21
TX,78619,25
TX,78620,21
TX,78620,25
TX,78621,10
TX,78621,17
TX,78621,31
TX,78622,27
TX,78623,21
TX,78623,25
TX,78624,21
TX,78626,31
TX,78628,31
TX,78629,27
TX,78629,34
TX,78631,11
TX,78631,21
TX,78632,27
TX,78633,31
TX,78634,17
TX,78634,31
TX,78635,21
TX,78636,21
TX,78638,15
TX,78639,11
TX,78639,25
TX,78640,21
TX,78640,25
TX,78640,27
TX,78640,35
TX,78641,10
TX,78641,25
TX,78641,31
TX,78642,25
TX,78642,31
TX,78643,11
TX,78643,21
TX,78644,27
TX,78644,35
TX,78645,10
TX,78645,25
TX,78648,15
TX,78648,27
TX,78650,10
TX,78650,17
TX,78652,21
TX,78652,25
TX,78653,10
TX,78653,17
TX,78653,35
TX,78654,25
TX,78655,15
TX,78655,35
TX,78656,27
TX,78656,35
TX,78657,11
TX,78657,25
TX,78659,10
TX,78660,10
TX,78660,17
TX,78661,27
TX,78662,27
TX,78663,21
TX,78663,25
TX,78664,17
TX,78664,31
TX,78665,31
TX,78666,15
TX,78666,21
TX,78666,25
TX,78666,35
TX,78669,21
TX,78669,25
TX,78670,15
TX,78671,21
TX,78672,11
TX,78675,21
TX,78676,21
TX,78676,25
TX,78677,34
TX,78681,31
TX,78701,21
TX,78701,25
TX,78702,25
TX,78702,35
TX,78703,10
TX,78703,21
TX,78703,25
TX,78704,21
TX,78704,35
TX,78705,10
TX,78705,21
TX,78705,25
TX,78712,25
TX,78717,31
TX,78719,35
TX,78721,25
TX,78721,35
TX,78722,25
TX,78723,10
TX,78723,25
TX,78724,10
TX,78724,25
TX,78724,35
TX,78725,25
TX,78725,35
TX,78726,10
TX,78726,31
TX,78727,17
TX,78727,31
TX,78728,17
TX,78728,31
TX,78729,17
TX,78729,31
TX,78730,10
TX,78730,25
TX,78731,10
TX,78731,25
TX,78732,10
TX,78732,25
TX,78733,21
TX,78733,25
TX,78734,25
TX,78735,21
TX,78736,21
TX,78736,25
TX,78737,25
TX,78738,21
TX,78738,25
TX,78739,21
TX,78739,25
TX,78741,21
TX,78741,35
TX,78742,35
TX,78744,21
TX,78744,35
TX,78745,21
TX,78745,25
TX,78745,35
TX,78746,10
TX,78746,21
TX,78746,25
TX,78747,21
TX,78747,35
TX,78748,21
TX,78748,35
TX,78749,21
TX,78749,25
TX,78750,10
TX,78750,25
TX,78750,31
TX,78751,10
TX,78751,25
TX,78752,10
TX,78752,35
TX,78753,10
TX,78753,17
TX,78753,35
TX,78754,10
TX,78754,17
TX,78754,35
TX,78756,10
TX,78756,25
TX,78757,10
TX,78758,10
TX,78758,17
TX,78758,35
TX,78759,10
TX,78759,17
TX,78759,31
TX,78801,23
TX,78802,23
TX,78827,23
TX,78828,21
TX,78828,23
TX,78829,23
TX,78830,23
TX,78832,23
TX,78833,21
TX,78833,23
TX,78834,23
TX,78836,23
TX,78837,23
TX,78838,23
TX,78839,23
TX,78840,23
TX,78843,23
TX,78850,23
TX,78851,23
TX,78852,23
TX,78860,23
TX,78861,23
TX,78870,23
TX,78871,23
TX,78872,23
TX,78873,21
TX,78877,23
TX,78879,21
TX,78879,23
TX,78880,21
TX,78880,23
TX,78881,23
TX,78883,21
TX,78884,21
TX,78884,23
TX,78885,21
TX,78886,23
TX,78931,10
TX,78932,10
TX,78933,10
TX,78934,10
TX,78935,10
TX,78938,10
TX,78940,10
TX,78941,10
TX,78941,27
TX,78942,10
TX,78943,10
TX,78944,10
TX,78945,10
TX,78946,10
TX,78947,10
TX,78947,17
TX,78948,10
TX,78949,10
TX,78950,10
TX,78951,10
TX,78953,27
TX,78954,10
TX,78956,10
TX,78956,27
TX,78957,10
TX,78957,27
TX,78959,10
TX,78959,27
TX,78962,10
TX,78963,10
TX,79001,13
TX,79003,13
TX,79005,13
TX,79007,13
TX,79009,19
TX,79010,13
TX,79011,13
TX,79012,13
TX,79013,13
TX,79014,13
TX,79015,13
TX,79016,13
TX,79018,13
TX,79019,13
TX,79021,19
TX,79022,13
TX,79024,13
TX,79025,13
TX,79027,19
TX,79029,13
TX,79031,19
TX,79032,19
TX,79033,13
TX,79034,13
TX,79035,13
TX,79035,19
TX,79036,13
TX,79039,13
TX,79040,13
TX,79041,19
TX,79042,13
TX,79042,19
TX,79043,19
TX,79044,13
TX,79045,13
TX,79045,19
TX,79046,13
TX,79051,13
TX,79052,13
TX,79052,19
TX,79053,19
TX,79054,13
TX,79056,13
TX,79057,13
TX,79058,13
TX,79059,13
TX,79061,13
TX,79062,13
TX,79063,19
TX,79064,19
TX,79065,13
TX,79068,13
TX,79070,13
TX,79072,13
TX,79072,19
TX,79078,13
TX,79079,13
TX,79080,13
TX,79081,13
TX,79082,19
TX,79083,13
TX,79084,13
TX,79085,19
TX,79086,13
TX,79087,13
TX,79088,13
TX,79088,19
TX,79091,13
TX,79092,13
TX,79093,13
TX,79094,13
TX,79095,13
TX,79096,13
TX,79097,13
TX,79098,13
TX,79101,13
TX,79102,13
TX,79103,13
TX,79104,13
TX,79105,13
TX,79106,13
TX,79107,13
TX,79108,13
TX,79109,13
TX,79110,13
TX,79111,13
TX,79118,13
TX,79119,13
TX,79121,13
TX,79124,13
TX,79201,13
TX,79220,13
TX,79225,13
TX,79226,13
TX,79227,13
TX,79229,13
TX,79230,13
TX,79231,19
TX,79233,13
TX,79234,13
TX,79235,13
TX,79235,19
TX,79236,13
TX,79237,13
TX,79239,13
TX,79240,13
TX,79241,13
TX,79241,19
TX,79243,13
TX,79244,13
TX,79245,13
TX,79247,13
TX,79248,13
TX,79250,19
TX,79251,13
TX,79252,13
TX,79255,13
TX,79256,13
TX,79257,13
TX,79258,13
TX,79259,13
TX,79261,13
TX,79311,19
TX,79312,19
TX,79313,19
TX,79314,19
TX,79316,19
TX,79322,19
TX,79323,19
TX,79324,19
TX,79325,19
TX,79326,19
TX,79329,19
TX,79330,19
TX,79331,11
TX,79331,19
TX,79336,19
TX,79339,19
TX,79342,19
TX,79343,19
TX,79344,19
TX,79345,19
TX,79346,19
TX,79347,19
TX,79350,19
TX,79351,11
TX,79351,19
TX,79353,19
TX,79355,19
TX,79356,19
TX,79357,19
TX,79358,19
TX,79359,19
TX,79360,19
TX,79363,19
TX,79364,19
TX,79366,19
TX,79367,19
TX,79369,19
TX,79370,13
TX,79370,19
TX,79371,19
TX,79372,19
TX,79373,19
TX,79376,19
TX,79377,11
TX,79378,19
TX,79379,19
TX,79380,19
TX,79381,19
TX,79382,19
TX,79401,19
TX,79403,19
TX,79404,19
TX,79406,19
TX,79407,19
TX,79410,19
TX,79411,19
TX,79412,19
TX,79413,19
TX,79414,19
TX,79415,19
TX,79416,19
TX,79423,19
TX,79424,19
TX,79501,19
TX,79502,19
TX,79503,19
TX,79504,11
TX,79504,19
TX,79505,13
TX,79506,11
TX,79506,19
TX,79508,19
TX,79510,11
TX,79511,19
TX,79512,11
TX,79512,19
TX,79517,19
TX,79518,19
TX,79519,11
TX,79520,19
TX,79521,19
TX,79525,19
TX,79526,19
TX,79527,19
TX,79528,19
TX,79529,13
TX,79529,19
TX,79530,19
TX,79532,11
TX,79532,19
TX,79533,19
TX,79534,19
TX,79535,19
TX,79536,19
TX,79537,19
TX,79538,11
TX,79539,19
TX,79540,19
TX,79541,11
TX,79541,19
TX,79543,19
TX,79544,19
TX,79545,19
TX,79546,19
TX,79547,19
TX,79548,19
TX,79549,19
TX,79553,19
TX,79556,19
TX,79560,19
TX,79561,19
TX,79562,19
TX,79563,19
TX,79565,11
TX,79566,11
TX,79566,19
TX,79567,11
TX,79567,19
TX,79601,11
TX,79601,19
TX,79602,11
TX,79602,19
TX,79603,19
TX,79605,19
TX,79606,19
TX,79607,19
TX,79699,19
TX,79701,11
TX,79703,11
TX,79705,11
TX,79706,11
TX,79707,11
TX,79713,11
TX,79713,19
TX,79714,11
TX,79718,23
TX,79719,23
TX,79720,11
TX,79720,19
TX,79730,23
TX,79731,23
TX,79733,19
TX,79734,23
TX,79735,23
TX,79738,19
TX,79739,11
TX,79739,23
TX,79741,11
TX,79742,23
TX,79743,23
TX,79744,23
TX,79745,23
TX,79748,11
TX,79748,19
TX,79749,11
TX,79752,23
TX,79754,23
TX,79755,23
TX,79756,23
TX,79758,11
TX,79759,11
TX,79761,11
TX,79762,11
TX,79763,11
TX,79764,11
TX,79765,11
TX,79766,11
TX,79766,23
TX,79770,23
TX,79772,23
TX,79777,23
TX,79778,23
TX,79780,23
TX,79781,23
TX,79782,11
TX,79783,11
TX,79785,23
TX,79788,23
TX,79789,23
TX,79821,16
TX,79830,23
TX,79831,23
TX,79834,23
TX,79835,16
TX,79836,23
TX,79837,23
TX,79838,23
TX,79839,23
TX,79842,23
TX,79843,23
TX,79845,23
TX,79846,23
TX,79847,23
TX,79848,23
TX,79849,23
TX,79851,23
TX,79852,23
TX,79853,23
TX,79854,23
TX,79855,23
TX,79901,16
TX,79902,16
TX,79903,16
TX,79904,16
TX,79905,16
TX,79906,16
TX,79907,16
TX,79907,23
TX,79908,16
TX,79911,16
TX,79912,16
TX,79915,16
TX,79916,16
TX,79920,16
TX,79922,16
TX,79924,16
TX,79925,16
TX,79927,16
TX,79927,23
TX,79928,16
TX,79928,23
TX,79930,16
TX,79932,16
TX,79934,16
TX,79935,16
TX,79936,16
TX,79938,16
TX,79938,23
TX,79942,23
TX,88063,16
TX,88220,23
TX,88430,13
UT,81324,03
UT,82930,01
UT,83312,01
UT,83342,01
UT,84001,01
UT,84002,01
UT,84003,03
UT,84003,04
UT,84004,03
UT,84005,04
UT,84006,04
UT,84007,01
UT,84010,02
UT,84013,04
UT,84014,02
UT,84015,01
UT,84017,01
UT,84018,01
UT,84020,03
UT,84020,04
UT,84021,01
UT,84022,02
UT,84023,01
UT,84024,01
UT,84025,01
UT,84025,02
UT,84026,01
UT,84027,01
UT,84028,01
UT,84029,02
UT,84031,01
UT,84032,03
UT,84033,01
UT,84034,02
UT,84035,01
UT,84036,01
UT,84036,03
UT,84037,01
UT,84037,02
UT,84038,01
UT,84039,01
UT,84040,01
UT,84041,01
UT,84042,03
UT,84043,03
UT,84043,04
UT,84044,02
UT,84045,04
UT,84046,01
UT,84047,03
UT,84047,04
UT,84049,03
UT,84050,01
UT,84051,01
UT,84052,01
UT,84053,01
UT,84054,02
UT,84055,01
UT,84056,01
UT,84057,03
UT,84058,03
UT,84060,01
UT,84060,03
UT,84061,01
UT,84062,03
UT,84063,01
UT,84064,01
UT,84065,03
UT,84065,04
UT,84066,01
UT,84067,01
UT,84069,02
UT,84070,03
UT,84070,04
UT,84071,02
UT,84072,01
UT,84073,01
UT,84074,02
UT,84075,01
UT,84075,02
UT,84076,01
UT,84078,01
UT,84080,02
UT,84081,02
UT,84081,04
UT,84082,03
UT,84083,01
UT,84083,02
UT,84084,04
UT,84085,01
UT,84086,01
UT,84087,02
UT,84088,04
UT,84092,03
UT,84093,03
UT,84094,03
UT,84095,04
UT,84096,04
UT,84097,03
UT,84098,01
UT,84101,02
UT,84102,02
UT,84103,02
UT,84104,02
UT,84105,02
UT,84106,02
UT,84106,04
UT,84107,04
UT,84108,02
UT,84109,02
UT,84109,03
UT,84109,04
UT,84111,02
UT,84112,02
UT,84113,02
UT,84115,02
UT,84115,04
UT,84116,02
UT,84117,03
UT,84117,04
UT,84118,02
UT,84118,04
UT,84119,02
UT,84119,04
UT,84120,02
UT,84120,04
UT,84121,03
UT,84121,04
UT,84123,04
UT,84124,03
UT,84124,04
UT,84128,02
UT,84144,02
UT,84180,02
UT,84301,01
UT,84302,01
UT,84304,01
UT,84305,01
UT,84306,01
UT,84307,01
UT,84308,01
UT,84309,01
UT,84310,01
UT,84311,01
UT,84312,01
UT,84313,01
UT,84314,01
UT,84315,01
UT,84316,01
UT,84317,01
UT,84318,01
UT,84319,01
UT,84320,01
UT,84321,01
UT,84324,01
UT,84325,01
UT,84326,01
UT,84327,01
UT,84328,01
UT,84329,01
UT,84330,01
UT,84331,01
UT,84332,01
UT,84333,01
UT,84334,01
UT,84335,01
UT,84336,01
UT,84337,01
UT,84338,01
UT,84339,01
UT,84340,01
UT,84341,01
UT,84401,01
UT,84403,01
UT,84404,01
UT,84405,01
UT,84414,01
UT,84501,03
UT,84511,03
UT,84512,03
UT,84513,03
UT,84515,03
UT,84516,03
UT,84518,03
UT,84520,03
UT,84521,03
UT,84522,03
UT,84523,03
UT,84525,03
UT,84526,01
UT,84526,03
UT,84528,03
UT,84529,03
UT,84530,03
UT,84531,03
UT,84532,03
UT,84533,02
UT,84533,03
UT,84534,03
UT,84535,03
UT,84536,03
UT,84537,03
UT,84539,03
UT,84540,01
UT,84540,03
UT,84542,03
UT,84601,03
UT,84601,04
UT,84604,03
UT,84606,03
UT,84620,02
UT,84621,02
UT,84622,02
UT,84623,02
UT,84623,04
UT,84624,02
UT,84626,04
UT,84627,02
UT,84628,02
UT,84629,03
UT,84629,04
UT,84630,02
UT,84631,02
UT,84632,04
UT,84633,04
UT,84634,02
UT,84635,02
UT,84636,02
UT,84637,02
UT,84638,02
UT,84639,04
UT,84640,02
UT,84642,02
UT,84643,02
UT,84645,04
UT,84646,04
UT,84647,04
UT,84648,02
UT,84648,04
UT,84649,02
UT,84651,03
UT,84651,04
UT,84652,02
UT,84653,03
UT,84654,02
UT,84655,03
UT,84655,04
UT,84656,02
UT,84656,04
UT,84657,02
UT,84660,03
UT,84660,04
UT,84662,02
UT,84662,04
UT,84663,03
UT,84663,04
UT,84664,03
UT,84665,02
UT,84667,04
UT,84701,02
UT,84710,02
UT,84711,02
UT,84712,02
UT,84713,02
UT,84714,02
UT,84715,02
UT,84716,02
UT,84718,02
UT,84719,02
UT,84720,02
UT,84721,02
UT,84722,02
UT,84723,02
UT,84724,02
UT,84725,02
UT,84726,02
UT,84728,02
UT,84729,02
UT,84730,02
UT,84731,02
UT,84732,02
UT,84733,02
UT,84734,02
UT,84735,02
UT,84736,02
UT,84737,02
UT,84738,02
UT,84739,02
UT,84740,02
UT,84741,02
UT,84742,02
UT,84743,02
UT,84744,02
UT,84745,02
UT,84746,02
UT,84747,02
UT,84749,02
UT,84750,02
UT,84751,02
UT,84752,02
UT,84753,02
UT,84754,02
UT,84755,02
UT,84756,02
UT,84757,02
UT,84758,02
UT,84759,02
UT,84760,02
UT,84761,02
UT,84762,02
UT,84763,02
UT,84764,02
UT,84765,02
UT,84766,02
UT,84767,02
UT,84770,02
UT,84772,02
UT,84773,02
UT,84774,02
UT,84775,02
UT,84776,02
UT,84779,02
UT,84780,02
UT,84781,02
UT,84782,02
UT,84783,02
UT,84784,02
UT,84790,02
UT,86044,03
UT,86514,03
VA,20105,10
VA,20106,05
VA,20106,07
VA,20109,01
VA,20109,10
VA,20110,01
VA,20110,10
VA,20111,01
VA,20111,10
VA,20112,01
VA,20112,10
VA,20112,11
VA,20115,05
VA,20117,05
